2024-07-24T00:00:00+05:30,575.0,603.0,573.55,592.0,491818,SUNTECK
2024-07-23T00:00:00+05:30,58.1,59.48,55.92,57.51,241705,KOTARISUG
2024-07-24T00:00:00+05:30,57.92,60.36,57.79,59.74,248660,KOTARISUG
2024-07-23T00:00:00+05:30,330.25,337.5,304.95,335.05,5856780,ORIENTCEM
2024-07-24T00:00:00+05:30,330.05,334.75,319.3,327.3,1596865,ORIENTCEM
2024-07-23T00:00:00+05:30,510.9,525.9,462.0,486.15,10103574,CHAMBLFERT
2024-07-24T00:00:00+05:30,490.0,499.25,486.35,497.75,2543854,CHAMBLFERT
2024-07-23T00:00:00+05:30,12750.05,12945.0,12282.8,12850.6,4113,TVSHLTD
2024-07-24T00:00:00+05:30,12899.0,12980.0,12700.0,12730.9,1723,TVSHLTD
2024-07-23T00:00:00+05:30,2451.05,2455.8,2300.0,2389.6,173330,NETWEB
2024-07-24T00:00:00+05:30,2392.0,2486.05,2381.7,2407.7,138452,NETWEB
2024-07-23T00:00:00+05:30,1416.0,1417.8,1335.0,1384.85,317670,ACE
2024-07-24T00:00:00+05:30,1385.0,1422.6,1380.55,1418.15,136354,ACE
2024-07-23T00:00:00+05:30,4339.2,4369.9,4171.05,4315.4,722279,INDIGO
2024-07-24T00:00:00+05:30,4315.0,4382.9,4296.25,4346.6,373401,INDIGO
2024-07-23T00:00:00+05:30,81.27,81.27,78.43,79.16,8213,BSLSENETFG
2024-07-24T00:00:00+05:30,79.16,80.75,78.43,78.97,6803,BSLSENETFG
2024-07-23T00:00:00+05:30,216.7,217.7,200.69,215.25,2462354,PTC
2024-07-24T00:00:00+05:30,215.9,223.37,214.4,223.0,1798680,PTC
2024-07-23T00:00:00+05:30,15.19,15.24,13.99,14.98,7531314,SYNCOMF
2024-07-24T00:00:00+05:30,15.02,15.64,15.02,15.33,4529788,SYNCOMF
2024-07-23T00:00:00+05:30,438.3,441.7,421.0,431.45,23140,APCOTEXIND
2024-07-24T00:00:00+05:30,431.45,446.0,430.0,443.0,19406,APCOTEXIND
2024-07-23T00:00:00+05:30,69.3,73.2,69.3,72.31,171239,TEXMOPIPES
2024-07-24T00:00:00+05:30,73.5,74.0,72.31,73.9,60573,TEXMOPIPES
2024-07-23T00:00:00+05:30,1417.1,1444.0,1371.55,1431.2,722018,PVRINOX
2024-07-24T00:00:00+05:30,1419.05,1487.75,1418.95,1487.45,775424,PVRINOX
2024-07-23T00:00:00+05:30,195.39,200.51,184.0,194.81,3905926,ELECTCAST
2024-07-24T00:00:00+05:30,197.8,211.86,196.0,209.0,9887306,ELECTCAST
2024-07-23T00:00:00+05:30,830.0,855.0,829.0,849.05,184513,CARTRADE
2024-07-24T00:00:00+05:30,853.0,894.75,850.0,880.9,348686,CARTRADE
